chr7	3000000	3010000	5.008297279
chr7	3020000	3030000	3.808297279
chr7	3030000	3040000	5.008297279
chr7	3040000	3050000	5.008297279
chr7	3060000	3070000	5.608297279
chr7	3070000	3080000	6.208297279
chr7	3080000	3090000	8.608297279
chr7	3130000	3140000	4.008297279
chr7	3140000	3150000	4.008297279
chr7	3160000	3170000	6.208297279
chr7	3240000	3250000	6.608297279
chr7	3290000	3300000	6.208297279
chr7	3350000	3360000	4.808297279
chr7	3360000	3370000	6.808297279
chr7	3380000	3390000	7.608297279
chr7	3390000	3400000	6.808297279
chr7	3440000	3450000	6.808297279
chr7	3470000	3480000	3.808297279
chr7	3480000	3490000	5.808297279
chr7	3500000	3510000	5.208297279
chr7	3560000	3570000	5.808297279
chr7	3590000	3600000	5.208297279
chr7	3630000	3640000	6.208297279
chr7	3710000	3720000	6.208297279
chr7	3750000	3760000	5.608297279
chr7	3760000	3770000	6.208297279
chr7	3790000	3800000	6.208297279
chr7	3800000	3810000	4.808297279
chr7	3820000	3830000	6.008297279
chr7	3850000	3860000	3.808297279
chr7	3880000	3890000	4.808297279
chr7	3890000	3900000	5.608297279
chr7	3910000	3920000	5.008297279
chr7	3920000	3930000	7.408297279
chr7	3970000	3980000	6.208297279
chr7	3990000	4000000	6.208297279
chr7	4000000	4010000	5.608297279
chr7	4010000	4020000	4.808297279
chr7	4020000	4030000	3.808297279
chr7	4030000	4040000	7.608297279
chr7	4100000	4110000	4.608297279
chr7	4170000	4180000	4.008297279
chr7	4180000	4190000	5.008297279
chr7	4190000	4200000	4.008297279
chr7	4210000	4220000	5.808297279
chr7	4220000	4230000	8.608297279
chr7	4230000	4240000	8.608297279
chr7	4250000	4260000	7.408297279
chr7	4260000	4270000	6.608297279
chr7	4270000	4280000	3.808297279
chr7	4280000	4290000	4.008297279
chr7	4290000	4300000	6.208297279
chr7	4310000	4320000	6.608297279
chr7	4380000	4390000	4.608297279
chr7	4430000	4440000	6.208297279
chr7	4440000	4450000	6.208297279
chr7	4450000	4460000	5.008297279
chr7	4500000	4510000	6.008297279
chr7	4540000	4550000	6.208297279
chr7	4550000	4560000	3.808297279
chr7	4580000	4590000	4.608297279
chr7	4590000	4600000	5.808297279
chr7	4620000	4630000	8.608297279
chr7	4630000	4640000	7.608297279
chr7	4660000	4670000	6.208297279
chr7	4670000	4680000	4.208297279
chr7	4690000	4700000	6.808297279
chr7	4700000	4710000	6.808297279
chr7	4750000	4760000	4.608297279
chr7	4800000	4810000	5.808297279
chr7	4810000	4820000	6.208297279
chr7	4820000	4830000	6.808297279
chr7	4830000	4840000	6.008297279
chr7	4860000	4870000	6.808297279
chr7	4870000	4880000	6.808297279
chr7	4880000	4890000	4.608297279
chr7	4890000	4900000	6.008297279
chr7	4920000	4930000	5.008297279
chr7	4950000	4960000	4.208297279
chr7	4960000	4970000	4.208297279
chr7	4970000	4980000	5.582533685
chr7	4980000	4990000	4.208297279
chr7	5000000	5010000	5.208297279
chr7	5070000	5080000	6.208297279
chr7	5080000	5090000	4.808297279
chr7	5100000	5110000	6.208297279
chr7	5120000	5130000	6.208297279
chr7	5140000	5150000	4.608297279
chr7	5150000	5160000	4.008297279
chr7	5160000	5170000	6.808297279
chr7	5170000	5180000	4.008297279
chr7	5190000	5200000	5.208297279
chr7	5200000	5210000	6.608297279
chr7	5220000	5230000	6.208297279
chr7	5230000	5240000	6.208297279
chr7	5240000	5250000	3.808297279
chr7	5260000	5270000	8.608297279
chr7	5270000	5280000	5.608297279
chr7	5290000	5300000	3.808297279
chr7	5350000	5360000	6.808297279
chr7	5360000	5370000	7.608297279
chr7	5370000	5380000	4.008297279
chr7	5410000	5420000	3.808297279
chr7	5430000	5440000	5.608297279
chr7	5440000	5450000	5.582533685
chr7	5450000	5460000	4.808297279
chr7	5470000	5480000	4.008297279
chr7	5480000	5490000	3.808297279
chr7	5490000	5500000	3.808297279
chr7	5510000	5520000	4.008297279
chr7	5520000	5530000	4.008297279
chr7	5530000	5540000	4.808297279
chr7	5540000	5550000	6.808297279
chr7	5550000	5560000	6.208297279
chr7	5590000	5600000	5.608297279
chr7	5670000	5680000	3.808297279
chr7	5680000	5690000	3.808297279
chr7	5690000	5700000	5.608297279
chr7	5700000	5710000	6.808297279
chr7	5710000	5720000	4.808297279
chr7	5720000	5730000	4.008297279
chr7	5730000	5740000	4.808297279
chr7	5740000	5750000	6.208297279
chr7	5770000	5780000	6.808297279
chr7	5790000	5800000	4.608297279
chr7	5820000	5830000	3.808297279
chr7	5830000	5840000	7.208297279
chr7	5840000	5850000	6.208297279
chr7	5850000	5860000	6.208297279
chr7	5860000	5870000	5.208297279
chr7	5870000	5880000	4.008297279
chr7	5890000	5900000	3.808297279
chr7	5900000	5910000	5.808297279
chr7	5910000	5920000	3.808297279
chr7	5930000	5940000	3.808297279
chr7	5940000	5950000	3.808297279
chr7	5950000	5960000	5.582533685
chr7	5960000	5970000	3.808297279
chr7	5970000	5980000	4.608297279
chr7	5980000	5990000	3.808297279
chr7	5990000	6000000	3.808297279
chr7	6000000	6010000	5.008297279
chr7	6010000	6020000	4.008297279
chr7	6020000	6030000	3.808297279
chr7	6030000	6040000	6.808297279
chr7	6050000	6060000	7.208297279
chr7	6060000	6070000	3.808297279
chr7	6070000	6080000	8.608297279
chr7	6080000	6090000	4.208297279
chr7	6090000	6100000	6.008297279
chr7	6100000	6110000	3.808297279
chr7	6110000	6120000	3.808297279
chr7	6120000	6130000	7.608297279
chr7	6130000	6140000	3.808297279
chr7	6250000	6260000	4.008297279
chr7	6270000	6280000	7.608297279
chr7	6300000	6310000	8.408297279
chr7	6340000	6350000	6.808297279
chr7	6350000	6360000	4.808297279
chr7	6400000	6410000	4.008297279
chr7	6410000	6420000	5.008297279
chr7	6430000	6440000	6.008297279
chr7	6460000	6470000	4.808297279
