chr12	3000000	3010000	4.808297279
chr12	3030000	3040000	6.008297279
chr12	3050000	3060000	3.808297279
chr12	3060000	3070000	7.208297279
chr12	3100000	3110000	7.208297279
chr12	3110000	3120000	7.208297279
chr12	3120000	3130000	7.608297279
chr12	3130000	3140000	6.208297279
chr12	3140000	3150000	8.408297279
chr12	3170000	3180000	6.008297279
chr12	3280000	3290000	6.208297279
chr12	3290000	3300000	3.808297279
chr12	3320000	3330000	7.208297279
chr12	3330000	3340000	4.608297279
chr12	3340000	3350000	6.208297279
chr12	3380000	3390000	6.808297279
chr12	3430000	3440000	4.808297279
chr12	3440000	3450000	5.208297279
chr12	3450000	3460000	6.808297279
chr12	3460000	3470000	6.808297279
chr12	3530000	3540000	6.608297279
chr12	3550000	3560000	3.808297279
chr12	3620000	3630000	6.808297279
chr12	3640000	3650000	6.208297279
chr12	3650000	3660000	6.208297279
chr12	3670000	3680000	6.808297279
chr12	3680000	3690000	6.208297279
chr12	3690000	3700000	6.208297279
chr12	3710000	3720000	6.208297279
chr12	3740000	3750000	5.408297279
chr12	3760000	3770000	8.008297279
chr12	3770000	3780000	6.808297279
chr12	3780000	3790000	6.208297279
chr12	3800000	3810000	6.208297279
chr12	3830000	3840000	6.808297279
chr12	3840000	3850000	6.608297279
chr12	3850000	3860000	6.608297279
chr12	3900000	3910000	6.808297279
chr12	3910000	3920000	7.008297279
chr12	4010000	4020000	6.808297279
chr12	4050000	4060000	8.408297279
chr12	4060000	4070000	8.408297279
chr12	4080000	4090000	6.208297279
chr12	4100000	4110000	5.208297279
chr12	4120000	4130000	6.808297279
chr12	4140000	4150000	5.608297279
chr12	4160000	4170000	5.408297279
chr12	4170000	4180000	5.608297279
chr12	4180000	4190000	5.608297279
chr12	4210000	4220000	6.808297279
chr12	4220000	4230000	6.808297279
chr12	4240000	4250000	4.208297279
chr12	4250000	4260000	6.608297279
chr12	4260000	4270000	6.608297279
chr12	4280000	4290000	8.608297279
chr12	4290000	4300000	6.208297279
chr12	4300000	4310000	6.208297279
chr12	4330000	4340000	6.608297279
chr12	4350000	4360000	6.208297279
chr12	4380000	4390000	6.208297279
chr12	4400000	4410000	5.808297279
chr12	4410000	4420000	6.608297279
chr12	4430000	4440000	6.208297279
chr12	4460000	4470000	6.208297279
chr12	4520000	4530000	6.208297279
chr12	4550000	4560000	7.208297279
chr12	4560000	4570000	6.608297279
chr12	4570000	4580000	6.808297279
chr12	4610000	4620000	6.608297279
