chr14	3000000	3010000	5.582533685
chr14	3010000	3020000	5.608297279
chr14	3020000	3030000	5.608297279
chr14	3030000	3040000	3.808297279
chr14	3050000	3060000	6.808297279
chr14	3060000	3070000	5.582533685
chr14	3070000	3080000	5.208297279
chr14	3080000	3090000	4.008297279
chr14	3090000	3100000	4.608297279
chr14	3100000	3110000	4.808297279
chr14	3110000	3120000	4.808297279
chr14	3120000	3130000	4.608297279
chr14	3130000	3140000	3.808297279
chr14	3140000	3150000	5.608297279
chr14	3150000	3160000	5.808297279
chr14	3160000	3170000	5.608297279
chr14	3170000	3180000	6.208297279
chr14	3180000	3190000	5.608297279
chr14	3190000	3200000	5.608297279
chr14	3200000	3210000	5.408297279
chr14	3210000	3220000	6.008297279
chr14	3220000	3230000	5.608297279
chr14	3230000	3240000	6.008297279
chr14	3240000	3250000	6.208297279
chr14	3250000	3260000	5.608297279
chr14	3260000	3270000	5.408297279
chr14	3270000	3280000	5.208297279
chr14	3280000	3290000	3.808297279
chr14	3290000	3300000	6.208297279
chr14	3300000	3310000	4.008297279
chr14	3310000	3320000	4.008297279
chr14	3320000	3330000	6.008297279
chr14	3330000	3340000	6.008297279
chr14	3340000	3350000	6.208297279
chr14	3350000	3360000	5.208297279
chr14	3360000	3370000	5.408297279
chr14	3370000	3380000	4.008297279
chr14	3390000	3400000	5.608297279
chr14	3400000	3410000	6.208297279
chr14	3410000	3420000	6.008297279
chr14	3420000	3430000	3.808297279
chr14	3430000	3440000	5.608297279
chr14	3440000	3450000	3.808297279
chr14	3450000	3460000	6.208297279
chr14	3460000	3470000	6.008297279
chr14	3470000	3480000	3.808297279
chr14	3480000	3490000	3.808297279
chr14	3490000	3500000	6.008297279
chr14	3500000	3510000	6.008297279
chr14	3510000	3520000	8.208297279
chr14	3520000	3530000	4.008297279
chr14	3530000	3540000	6.208297279
chr14	3540000	3550000	4.008297279
chr14	3550000	3560000	4.008297279
chr14	3560000	3570000	6.608297279
chr14	3570000	3580000	4.008297279
chr14	3580000	3590000	6.208297279
chr14	3590000	3600000	6.208297279
chr14	3600000	3610000	5.408297279
chr14	3610000	3620000	6.208297279
chr14	3620000	3630000	5.608297279
chr14	3630000	3640000	5.608297279
chr14	3650000	3660000	7.608297279
chr14	3660000	3670000	3.808297279
chr14	3670000	3680000	3.808297279
chr14	3680000	3690000	3.808297279
chr14	3690000	3700000	6.008297279
chr14	3700000	3710000	6.008297279
chr14	3710000	3720000	6.208297279
chr14	3720000	3730000	3.808297279
chr14	3730000	3740000	6.008297279
chr14	3740000	3750000	6.008297279
chr14	3750000	3760000	5.608297279
chr14	3760000	3770000	5.582533685
chr14	3770000	3780000	6.208297279
chr14	3780000	3790000	4.008297279
chr14	3790000	3800000	4.008297279
chr14	3800000	3810000	6.608297279
chr14	3810000	3820000	4.008297279
chr14	3820000	3830000	5.608297279
chr14	3830000	3840000	3.808297279
chr14	3840000	3850000	6.808297279
chr14	3850000	3860000	6.008297279
chr14	3860000	3870000	3.808297279
chr14	3870000	3880000	6.208297279
chr14	3880000	3890000	6.008297279
chr14	3900000	3910000	4.008297279
chr14	3910000	3920000	5.608297279
chr14	3920000	3930000	4.008297279
chr14	3930000	3940000	6.208297279
chr14	3940000	3950000	3.808297279
chr14	3950000	3960000	5.608297279
chr14	3960000	3970000	4.008297279
chr14	3970000	3980000	6.208297279
chr14	3990000	4000000	6.008297279
chr14	4000000	4010000	6.008297279
chr14	4010000	4020000	3.808297279
chr14	4020000	4030000	3.808297279
chr14	4030000	4040000	5.608297279
chr14	4040000	4050000	6.008297279
chr14	4050000	4060000	5.582533685
chr14	4060000	4070000	6.808297279
chr14	4070000	4080000	5.608297279
chr14	4080000	4090000	5.608297279
chr14	4090000	4100000	5.608297279
chr14	4100000	4110000	3.808297279
chr14	4110000	4120000	5.608297279
chr14	4120000	4130000	5.608297279
chr14	4130000	4140000	5.208297279
chr14	4140000	4150000	5.408297279
chr14	4150000	4160000	6.808297279
chr14	4170000	4180000	5.608297279
chr14	4180000	4190000	3.808297279
chr14	4190000	4200000	5.608297279
chr14	4200000	4210000	5.208297279
chr14	4210000	4220000	7.608297279
chr14	4220000	4230000	7.208297279
chr14	4230000	4240000	4.808297279
chr14	4240000	4250000	5.608297279
chr14	4250000	4260000	6.008297279
chr14	4260000	4270000	6.008297279
chr14	4270000	4280000	5.608297279
chr14	4280000	4290000	6.008297279
chr14	4290000	4300000	6.808297279
chr14	4300000	4310000	7.208297279
chr14	4310000	4320000	5.808297279
chr14	4320000	4330000	6.008297279
chr14	4330000	4340000	4.008297279
chr14	4340000	4350000	5.608297279
chr14	4350000	4360000	5.208297279
chr14	4360000	4370000	6.008297279
chr14	4370000	4380000	5.408297279
chr14	4380000	4390000	5.608297279
chr14	4390000	4400000	4.208297279
chr14	4400000	4410000	5.608297279
chr14	4410000	4420000	6.208297279
chr14	4420000	4430000	5.608297279
chr14	4430000	4440000	3.808297279
chr14	4440000	4450000	5.208297279
chr14	4450000	4460000	4.608297279
chr14	4460000	4470000	4.008297279
chr14	4470000	4480000	5.608297279
chr14	4480000	4490000	6.008297279
chr14	4490000	4500000	5.608297279
chr14	4500000	4510000	6.008297279
chr14	4510000	4520000	3.808297279
chr14	4520000	4530000	6.008297279
chr14	4530000	4540000	6.008297279
chr14	4540000	4550000	4.008297279
chr14	4550000	4560000	5.208297279
chr14	4560000	4570000	6.008297279
chr14	4570000	4580000	5.608297279
chr14	4580000	4590000	6.008297279
chr14	4600000	4610000	7.208297279
chr14	4610000	4620000	5.608297279
chr14	4620000	4630000	4.008297279
chr14	4630000	4640000	6.008297279
chr14	4650000	4660000	6.008297279
chr14	4660000	4670000	5.808297279
chr14	4670000	4680000	6.008297279
chr14	4680000	4690000	5.582533685
chr14	4690000	4700000	4.008297279
chr14	4700000	4710000	6.208297279
chr14	4720000	4730000	4.008297279
chr14	4730000	4740000	5.608297279
chr14	4740000	4750000	5.808297279
chr14	4750000	4760000	5.608297279
chr14	4770000	4780000	5.608297279
chr14	4780000	4790000	6.808297279
chr14	4790000	4800000	6.008297279
chr14	4800000	4810000	6.208297279
chr14	4810000	4820000	6.208297279
chr14	4820000	4830000	5.608297279
chr14	4830000	4840000	4.208297279
chr14	4840000	4850000	6.608297279
chr14	4850000	4860000	6.008297279
chr14	4860000	4870000	5.608297279
chr14	4870000	4880000	6.008297279
chr14	4880000	4890000	6.008297279
chr14	4890000	4900000	5.608297279
chr14	4900000	4910000	6.008297279
chr14	4910000	4920000	3.808297279
chr14	4920000	4930000	4.008297279
chr14	4930000	4940000	4.008297279
chr14	4940000	4950000	4.008297279
chr14	4950000	4960000	4.008297279
chr14	4960000	4970000	4.008297279
chr14	4970000	4980000	4.008297279
chr14	4980000	4990000	4.008297279
chr14	4990000	5000000	6.808297279
chr14	5000000	5010000	6.008297279
chr14	5010000	5020000	5.608297279
chr14	5020000	5030000	6.008297279
chr14	5030000	5040000	6.808297279
chr14	5040000	5050000	6.008297279
chr14	5050000	5060000	6.008297279
chr14	5060000	5070000	5.608297279
chr14	5070000	5080000	6.008297279
chr14	5080000	5090000	5.608297279
chr14	5090000	5100000	5.608297279
chr14	5100000	5110000	5.808297279
