chr8	3010000	3020000	5.008297279
chr8	3020000	3030000	5.582533685
chr8	3030000	3040000	5.008297279
chr8	3040000	3050000	5.608297279
chr8	3050000	3060000	5.008297279
chr8	3070000	3080000	5.608297279
chr8	3080000	3090000	6.808297279
chr8	3090000	3100000	6.808297279
chr8	3110000	3120000	4.808297279
chr8	3170000	3180000	6.208297279
chr8	3220000	3230000	6.808297279
chr8	3230000	3240000	7.408297279
chr8	3240000	3250000	4.008297279
chr8	3250000	3260000	4.008297279
chr8	3260000	3270000	4.808297279
chr8	3270000	3280000	4.808297279
chr8	3300000	3310000	4.008297279
chr8	3330000	3340000	5.008297279
chr8	3340000	3350000	5.008297279
chr8	3370000	3380000	5.608297279
chr8	3390000	3400000	6.808297279
chr8	3400000	3410000	7.208297279
chr8	3430000	3440000	6.208297279
chr8	3460000	3470000	7.408297279
chr8	3470000	3480000	5.008297279
chr8	3490000	3500000	4.808297279
chr8	3520000	3530000	4.208297279
chr8	3570000	3580000	6.208297279
chr8	3580000	3590000	5.208297279
chr8	3610000	3620000	6.808297279
chr8	3620000	3630000	5.582533685
chr8	3630000	3640000	6.808297279
chr8	3640000	3650000	6.808297279
chr8	3660000	3670000	8.208297279
chr8	3690000	3700000	6.808297279
chr8	3700000	3710000	4.808297279
chr8	3720000	3730000	6.208297279
chr8	3730000	3740000	4.608297279
chr8	3750000	3760000	4.008297279
chr8	3760000	3770000	4.608297279
chr8	3770000	3780000	5.608297279
chr8	3780000	3790000	5.008297279
chr8	3790000	3800000	5.008297279
chr8	3800000	3810000	4.808297279
chr8	3820000	3830000	7.608297279
chr8	3830000	3840000	6.208297279
chr8	3840000	3850000	4.808297279
chr8	3850000	3860000	4.808297279
chr8	3870000	3880000	4.808297279
chr8	3880000	3890000	4.808297279
chr8	3890000	3900000	3.808297279
chr8	3900000	3910000	6.808297279
chr8	3910000	3920000	6.808297279
chr8	3920000	3930000	4.808297279
chr8	3930000	3940000	6.808297279
chr8	3940000	3950000	6.208297279
chr8	3950000	3960000	6.208297279
chr8	3980000	3990000	4.008297279
chr8	3990000	4000000	5.208297279
chr8	4000000	4010000	5.008297279
