chr11	3100000	3110000	5.208297279
chr11	3110000	3120000	6.608297279
chr11	3120000	3130000	6.008297279
chr11	3130000	3140000	4.808297279
chr11	3140000	3150000	3.808297279
chr11	3150000	3160000	5.608297279
chr11	3160000	3170000	6.208297279
chr11	3170000	3180000	3.808297279
chr11	3180000	3190000	6.208297279
chr11	3190000	3200000	4.008297279
chr11	3200000	3210000	7.208297279
chr11	3220000	3230000	6.808297279
chr11	3250000	3260000	7.608297279
chr11	3270000	3280000	5.008297279
chr11	3290000	3300000	5.208297279
chr11	3300000	3310000	6.608297279
chr11	3310000	3320000	5.582533685
chr11	3350000	3360000	6.608297279
chr11	3370000	3380000	5.608297279
chr11	3380000	3390000	6.208297279
chr11	3390000	3400000	6.208297279
chr11	3420000	3430000	6.208297279
chr11	3430000	3440000	6.208297279
chr11	3450000	3460000	4.808297279
chr11	3460000	3470000	6.208297279
chr11	3470000	3480000	6.208297279
chr11	3490000	3500000	5.008297279
chr11	3500000	3510000	4.808297279
chr11	3520000	3530000	5.208297279
chr11	3580000	3590000	7.608297279
chr11	3610000	3620000	6.608297279
chr11	3630000	3640000	6.808297279
chr11	3640000	3650000	6.208297279
chr11	3650000	3660000	6.808297279
chr11	3660000	3670000	6.208297279
chr11	3670000	3680000	5.208297279
chr11	3690000	3700000	4.808297279
chr11	3700000	3710000	6.008297279
chr11	3710000	3720000	6.808297279
chr11	3720000	3730000	6.208297279
chr11	3730000	3740000	4.808297279
chr11	3740000	3750000	6.208297279
chr11	3770000	3780000	6.008297279
chr11	3780000	3790000	4.808297279
chr11	3790000	3800000	6.208297279
chr11	3800000	3810000	5.582533685
chr11	3810000	3820000	6.208297279
chr11	3830000	3840000	6.208297279
chr11	3850000	3860000	4.808297279
chr11	3860000	3870000	4.808297279
chr11	3910000	3920000	6.208297279
chr11	3920000	3930000	6.008297279
chr11	3930000	3940000	6.008297279
chr11	3940000	3950000	5.008297279
chr11	3950000	3960000	6.208297279
chr11	3980000	3990000	6.208297279
chr11	3990000	4000000	6.208297279
chr11	4000000	4010000	3.808297279
chr11	4010000	4020000	6.208297279
chr11	4020000	4030000	6.808297279
chr11	4040000	4050000	6.208297279
chr11	4050000	4060000	5.608297279
chr11	4060000	4070000	6.808297279
chr11	4100000	4110000	6.208297279
chr11	4120000	4130000	6.808297279
